City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Marrakesh,MA,2022-04-03 23:50:34,31.6315,-8.0083,57.27,72,40,6.91
296,Kuryk,KZ,2022-04-03 23:54:16,43.2,51.65,52.52,74,82,4.09
297,Laguna,US,2022-04-03 23:54:16,38.421,-121.4238,82.62,28,0,9.22
298,Mawlaik,MM,2022-04-03 23:54:17,23.6333,94.4167,70.9,83,7,1.88
299,Chitral,PK,2022-04-03 23:54:17,35.8462,71.7858,50.95,40,0,6.78
300,Auch,FR,2022-04-03 23:54:18,43.65,0.5833,34.34,78,23,2.51
301,Talnakh,RU,2022-04-03 23:54:18,69.4865,88.3972,-1.68,97,83,7.54
302,Poum,NC,2022-04-03 23:54:19,-20.2333,164.0167,81.97,83,100,20.07
303,Farah,AF,2022-04-03 23:54:19,32.5,62.5,64.76,10,0,3.74
304,Yumen,CN,2022-04-03 23:54:20,40.2833,97.2,45.68,26,4,9.66
305,Midland,US,2022-04-03 23:52:01,31.9974,-102.0779,84.87,32,40,9.22
306,Santa Isabel Do Rio Negro,BR,2022-04-03 23:54:20,-0.4139,-65.0192,74.14,98,68,3.13
307,Amnat Charoen,TH,2022-04-03 23:54:21,15.9167,104.75,65.07,67,96,14.9
308,Zanzibar,TZ,2022-04-03 23:54:21,-6.1639,39.1979,77.36,86,68,3.87
309,Djambala,CG,2022-04-03 23:54:22,-2.5447,14.7533,69.48,89,99,2.26
310,Rochefort,FR,2022-04-03 23:54:22,45.9167,-1.0,37.85,69,8,7.63
311,Bodmin,GB,2022-04-03 23:54:23,50.4715,-4.7243,46.36,71,40,11.5
312,Muyezerskiy,RU,2022-04-03 23:54:23,63.9333,31.65,8.51,98,77,4.32
313,Kahului,US,2022-04-03 23:54:23,20.8947,-156.47,79.97,86,31,11.99
314,Oranjemund,NA,2022-04-03 23:54:24,-28.55,16.4333,58.8,93,13,5.39
315,Hobyo,SO,2022-04-03 23:54:24,5.3505,48.5268,80.82,73,31,8.37
316,Lazaro Cardenas,MX,2022-04-03 23:54:25,17.9583,-102.2,77.88,67,34,9.66
317,Sorland,NO,2022-04-03 23:51:07,67.667,12.6934,33.28,84,49,27.76
318,Coos Bay,US,2022-04-03 23:54:25,43.3665,-124.2179,60.31,75,100,16.11
319,Shelburne,CA,2022-04-03 23:54:26,44.0787,-80.2041,35.76,88,83,9.93
320,Pointe-Noire,CG,2022-04-03 23:54:27,-4.7761,11.8635,77.74,93,52,3.36
321,La Baule-Escoublac,FR,2022-04-03 23:55:27,47.2922,-2.364,37.06,83,0,4.61
322,Husavik,IS,2022-04-03 23:55:27,66.0449,-17.3389,26.98,92,100,9.04
323,Saint-Augustin,CA,2022-04-03 23:53:30,51.226,-58.6502,32.79,81,75,14.99
324,Makamba,BI,2022-04-03 23:55:28,-4.1348,29.804,60.69,88,83,1.74
325,Pimentel,PE,2022-04-03 23:55:29,-6.8367,-79.9342,73.69,64,0,23.02
326,Alexandria,EG,2022-04-03 23:51:48,31.2156,29.9553,60.76,72,0,5.75
327,Souillac,MU,2022-04-03 23:55:29,-20.5167,57.5167,79.18,83,40,11.5
328,Nuevitas,CU,2022-04-03 23:55:30,21.5453,-77.2644,77.85,80,54,5.28
329,Inongo,CD,2022-04-03 23:55:30,-1.95,18.2667,72.88,91,97,3.06
330,Terrasini,IT,2022-04-03 23:55:31,38.146,13.0844,53.22,70,0,1.14
331,Pomezia,IT,2022-04-03 23:55:31,41.667,12.5052,48.54,75,0,5.75
332,Tura,IN,2022-04-03 23:55:32,25.5198,90.2201,69.94,96,44,7.7
333,Gannan,CN,2022-04-03 23:55:33,47.9147,123.5031,49.89,34,78,11.65
334,Bandarbeyla,SO,2022-04-03 23:55:33,9.4942,50.8122,76.42,80,51,1.14
335,Muros,ES,2022-04-03 23:55:33,42.7762,-9.0603,45.09,62,0,22.73
336,Batticaloa,LK,2022-04-03 23:55:34,7.7102,81.6924,77.88,83,4,4.05
337,Dzilam Gonzalez,MX,2022-04-03 23:55:34,21.2833,-88.9333,79.29,81,53,8.23
338,Borogontsy,RU,2022-04-03 23:55:35,62.6683,131.1683,20.86,92,99,4.81
339,Havre-Saint-Pierre,CA,2022-04-03 23:51:52,50.2334,-63.5986,37.76,56,0,6.91
340,Wanning,CN,2022-04-03 23:55:36,18.8003,110.3967,69.67,72,100,11.65
341,Huntsville,US,2022-04-03 23:55:02,34.7304,-86.5861,62.47,29,0,8.05
342,Padang,ID,2022-04-03 23:55:37,-0.9492,100.3543,76.69,81,22,4.52
343,Igrim,RU,2022-04-03 23:55:38,63.1906,64.4162,30.61,98,100,8.61
344,Margate,GB,2022-04-03 23:55:38,51.3813,1.3862,40.69,64,82,5.01
345,Mollendo,PE,2022-04-03 23:55:39,-17.0231,-72.0147,68.14,83,46,7.72
346,Luderitz,NA,2022-04-03 23:55:39,-26.6481,15.1594,58.96,86,0,4.99
347,Shellbrook,CA,2022-04-03 23:55:40,53.2168,-106.4011,36.63,98,78,5.55
348,Xuanhua,CN,2022-04-03 23:55:40,40.6103,115.0447,50.61,31,20,2.55
349,Kirksville,US,2022-04-03 23:55:41,40.1948,-92.5833,58.05,67,100,1.99
350,Rawalpindi,PK,2022-04-03 23:55:41,33.6007,73.0679,71.24,54,0,4.07
351,Balkanabat,TM,2022-04-03 23:55:42,39.5108,54.3671,71.83,19,2,2.86
352,Filingue,NE,2022-04-03 23:55:42,14.3521,3.3168,84.56,6,100,2.33
353,Tabou,CI,2022-04-03 23:55:42,4.423,-7.3528,79.92,85,100,9.08
354,Touros,BR,2022-04-03 23:52:18,-5.1989,-35.4608,77.23,90,98,8.61
355,Kijang,KR,2022-04-03 23:55:43,35.2442,129.2139,47.93,53,0,1.28
356,Tra Vinh,VN,2022-04-03 23:55:44,9.9347,106.3453,76.57,84,100,4.97
357,Mildura,AU,2022-04-03 23:55:44,-34.2,142.15,71.08,55,0,1.14
358,Shentala,RU,2022-04-03 23:55:45,54.45,51.4833,36.54,93,91,4.41
359,Zhangjiakou,CN,2022-04-03 23:55:45,40.81,114.8794,48.24,31,22,1.99
360,Kyaikkami,MM,2022-04-03 23:55:45,16.08,97.5675,77.05,58,96,8.1
361,Charkhi Dadri,IN,2022-04-03 23:55:46,28.6,76.2667,73.85,6,0,5.75
362,Koupela,BF,2022-04-03 23:55:46,12.1794,-0.3517,86.0,47,98,9.26
363,Santa Rosa,PH,2022-04-03 23:55:47,14.3122,121.1114,84.11,69,95,14.45
364,Nizhniy Tsasuchey,RU,2022-04-03 23:55:47,50.5167,115.1333,28.74,38,100,8.46
365,Aksu,CN,2022-04-03 23:55:48,41.1231,80.2644,54.68,30,0,5.84
366,Sambava,MG,2022-04-03 23:56:48,-14.2667,50.1667,75.07,89,100,4.16
367,Naze,JP,2022-04-03 23:56:49,28.3667,129.4833,61.72,53,6,12.66
368,Paita,PE,2022-04-03 23:56:49,-5.0892,-81.1144,73.0,81,58,19.44
369,Norman Wells,CA,2022-04-03 23:56:09,65.282,-126.8329,5.04,51,75,5.75
370,Kalmunai,LK,2022-04-03 23:56:50,7.4167,81.8167,77.25,86,23,3.15
371,Mehamn,NO,2022-04-03 23:56:50,71.0357,27.8492,21.7,63,89,8.68
372,Pisco,PE,2022-04-03 23:55:54,-13.7,-76.2167,68.05,77,0,19.57
373,Moanda,GA,2022-04-03 23:56:51,-1.5575,13.2178,70.07,97,89,1.83
374,Auka,HN,2022-04-03 23:56:51,14.9333,-83.8333,78.53,75,63,6.4
375,Amapa,BR,2022-04-03 23:53:38,1.0,-52.0,72.9,99,100,1.19
376,Jalu,LY,2022-04-03 23:56:52,29.0331,21.5482,74.16,15,8,13.11
377,Boguchany,RU,2022-04-03 23:57:14,58.3814,97.4531,6.93,96,58,2.75
378,Valleyview,CA,2022-04-03 23:57:14,55.0667,-117.2859,51.84,35,15,11.5
379,Kajaani,FI,2022-04-03 23:57:15,64.2273,27.7285,5.05,85,0,1.14
380,Charlestown,AU,2022-04-03 23:53:43,-32.95,151.6667,77.11,61,17,8.01
381,Safaga,EG,2022-04-03 23:57:15,26.7292,33.9365,77.09,33,100,14.85
382,Tiarei,PF,2022-04-03 23:57:16,-17.5333,-149.3333,87.82,71,45,11.25
383,Ouadda,CF,2022-04-03 23:57:16,8.0777,22.4007,74.71,62,99,4.14
384,Ventspils,LV,2022-04-03 23:57:17,57.3894,21.5606,37.33,81,0,11.5
385,Tepalcatepec,MX,2022-04-03 23:57:17,19.1833,-102.85,99.5,12,38,4.41
386,Cotonou,BJ,2022-04-03 23:57:18,6.3654,2.4183,84.18,84,40,10.36
387,Bousso,TD,2022-04-03 23:57:18,10.4795,16.7117,89.42,12,100,3.06
388,Bowen,AU,2022-04-03 23:57:19,-20.0167,148.2333,81.18,74,59,8.16
389,Tessalit,ML,2022-04-03 23:53:39,20.1986,1.0114,86.38,9,2,5.35
390,Esperance,AU,2022-04-03 23:57:06,-33.8667,121.9,64.24,86,100,3.15
391,Nyrob,RU,2022-04-03 23:57:19,60.733,56.7202,36.39,100,100,10.71
392,Tieli,CN,2022-04-03 23:57:20,46.95,128.05,49.68,44,22,15.37
393,Jardim,BR,2022-04-03 23:57:20,-21.4803,-56.1381,78.1,68,38,3.0
394,San Andres,CO,2022-04-03 23:57:21,12.5847,-81.7006,82.42,74,20,11.5
395,Livingston,GB,2022-04-03 23:57:21,55.9029,-3.5226,48.85,89,75,19.57
396,Sainte-Maxime,FR,2022-04-03 23:57:22,43.3,6.6333,45.0,75,5,4.88
397,San Luis,AR,2022-04-03 23:57:22,-33.295,-66.3356,52.3,36,0,13.13
398,Surt,LY,2022-04-03 23:57:23,31.2089,16.5887,61.39,83,0,12.12
399,Puerto Escondido,MX,2022-04-03 23:57:23,15.85,-97.0667,83.08,59,2,7.87
400,Sawankhalok,TH,2022-04-03 23:57:23,17.316,99.8319,73.29,73,75,0.0
401,Tobermory,CA,2022-04-03 23:57:24,45.2501,-81.6665,33.21,91,75,10.0
402,Tefe,BR,2022-04-03 23:57:24,-3.3542,-64.7114,73.42,98,72,3.18
403,Monrovia,LR,2022-04-03 23:57:25,6.3005,-10.7969,78.67,90,70,4.99
404,Schweinfurt,DE,2022-04-03 23:57:25,50.05,10.2333,28.8,89,17,4.27
405,Terney,RU,2022-04-03 23:57:26,45.0503,136.6092,48.63,55,0,5.3
406,Kloulklubed,PW,2022-04-03 23:53:38,7.0419,134.2556,82.27,73,100,2.24
407,Bilibino,RU,2022-04-03 23:57:26,68.0546,166.4372,4.57,76,33,2.64
408,Mogadishu,SO,2022-04-03 23:57:27,2.0371,45.3438,80.65,81,51,12.1
409,Rio Gallegos,AR,2022-04-03 23:57:27,-51.6226,-69.2181,42.85,70,0,14.97
410,Jieshi,CN,2022-04-03 23:57:28,22.8134,115.8257,60.94,55,0,17.47
411,Anamur,TR,2022-04-03 23:57:28,36.0751,32.8369,62.8,59,5,6.85
412,Acari,PE,2022-04-03 23:57:29,-15.4311,-74.6158,72.54,77,18,3.83
413,Vychegodskiy,RU,2022-04-03 23:57:29,61.247,46.8984,18.81,97,99,6.73
414,Kodinsk,RU,2022-04-03 23:55:37,58.6881,99.1844,8.85,95,79,2.77
415,Geraldton,AU,2022-04-03 23:57:30,-28.7667,114.6,73.81,73,100,14.97
416,Colac,AU,2022-04-03 23:58:30,-38.3333,143.5833,58.17,73,89,6.55
417,Komsomolskiy,UZ,2022-04-03 23:58:31,40.4272,71.7189,54.32,66,99,2.3
418,Mizdah,LY,2022-04-03 23:58:31,31.4451,12.9801,54.32,85,0,14.81
419,Cap-Aux-Meules,CA,2022-04-03 23:58:32,47.3821,-61.8597,30.22,80,75,10.36
420,Aswan,EG,2022-04-03 23:58:32,24.0934,32.907,87.1,19,0,11.5
421,Havoysund,NO,2022-04-03 23:58:32,70.9963,24.6622,26.83,57,100,12.44
422,Buldana,IN,2022-04-03 23:58:33,20.5333,76.1833,80.74,17,15,7.34
423,Berbera,SO,2022-04-03 23:58:34,10.4396,45.0143,79.59,82,2,5.46
424,Qujing,CN,2022-04-03 23:57:13,25.4833,103.7833,46.13,70,82,4.94
425,Igdir,TR,2022-04-03 23:58:34,39.9237,44.045,58.93,53,94,4.32
426,Palmares,BR,2022-04-03 23:58:24,-8.6833,-35.5917,73.63,95,66,1.54
427,Saint-Leu,RE,2022-04-03 23:58:35,-21.15,55.2833,74.26,79,93,2.53
428,Alyangula,AU,2022-04-03 23:58:35,-13.8483,136.4192,82.27,78,75,3.44
429,Biograd Na Moru,HR,2022-04-03 23:58:36,43.9433,15.4519,42.76,59,1,5.5
430,Praia Da Vitoria,PT,2022-04-03 23:58:36,38.7333,-27.0667,59.25,88,40,13.38
431,Sechelt,CA,2022-04-03 23:58:37,49.4664,-123.7694,49.28,90,97,9.08
432,Kavaratti,IN,2022-04-03 23:58:37,10.5669,72.642,82.0,71,61,5.82
433,Boca Do Acre,BR,2022-04-03 23:58:38,-8.7522,-67.3978,78.17,77,90,1.81
434,Pangnirtung,CA,2022-04-03 23:58:38,66.1451,-65.7125,23.23,93,100,0.96
435,Pringsewu,ID,2022-04-03 23:58:38,-5.3582,104.9744,73.8,88,100,2.1
436,Ayan,RU,2022-04-03 23:58:39,56.45,138.1667,26.26,93,100,19.73
437,Half Moon Bay,US,2022-04-03 23:58:39,37.4636,-122.4286,73.89,58,0,19.57
438,Coihaique,CL,2022-04-03 23:56:00,-45.5752,-72.0662,49.95,62,75,6.91
439,San Policarpo,PH,2022-04-03 23:58:40,12.1791,125.5072,81.01,83,89,13.29
440,Guangzhou,CN,2022-04-03 23:57:54,23.1167,113.25,58.95,44,0,3.53
441,Sebring,US,2022-04-03 23:58:41,27.4956,-81.4409,75.81,75,40,5.75
442,Alaverdi,AM,2022-04-03 23:58:41,41.0977,44.6732,50.83,62,97,5.44
443,Dunedin,NZ,2022-04-03 23:58:42,-45.8742,170.5036,60.64,67,83,3.56
444,Cervo,ES,2022-04-03 23:58:42,43.6702,-7.4101,47.97,62,45,19.06
445,Kuito,AO,2022-04-03 23:58:43,-12.3833,16.9333,59.81,91,100,4.16
446,Kedrovyy,RU,2022-04-03 23:58:43,56.1667,91.8167,18.01,92,100,4.12
447,Honiara,SB,2022-04-03 23:57:06,-9.4333,159.95,83.41,75,99,5.77
448,Antiguo Morelos,MX,2022-04-03 23:58:44,22.5495,-99.0812,85.46,35,33,11.18
449,Mayo,US,2022-04-03 23:58:44,38.8876,-76.5119,49.12,49,0,16.11
450,Sabang,ID,2022-04-03 23:58:45,5.8933,95.3214,80.8,74,99,7.34
451,Bac Lieu,VN,2022-04-03 23:58:45,9.285,105.7244,77.95,81,99,12.91
452,Khunti,IN,2022-04-03 23:58:46,23.0833,85.2833,77.11,13,1,3.44
453,Alwar,IN,2022-04-03 23:58:46,27.5667,76.6,77.09,6,0,3.85
454,Mandalgovi,MN,2022-04-03 23:58:47,45.7625,106.2708,38.19,42,53,11.52
455,La Ronge,CA,2022-04-03 23:58:47,55.1001,-105.2842,43.05,42,20,6.91
456,Mumbwa,ZM,2022-04-03 23:58:48,-14.9783,27.0619,63.43,95,85,3.53
457,Jaleswar,NP,2022-04-03 23:58:48,26.6471,85.8008,77.5,65,7,7.81
458,Belyy Yar,RU,2022-04-03 23:58:49,53.6039,91.3903,35.49,87,40,6.71
459,Takoradi,GH,2022-04-03 23:57:11,4.8845,-1.7554,81.61,85,99,9.86
460,Smithers,CA,2022-04-03 23:58:49,54.7804,-127.1743,43.12,31,75,5.75
461,Tartagal,AR,2022-04-03 23:58:50,-22.5164,-63.8013,68.18,67,10,5.77
462,Bonthe,SL,2022-04-03 23:58:50,7.5264,-12.505,77.02,82,46,5.5
463,Mulchen,CL,2022-04-03 23:59:50,-37.7167,-72.2333,57.06,47,2,8.77
464,Sur,OM,2022-04-03 23:59:51,22.5667,59.5289,81.25,40,23,10.6
465,Ugoofaaru,MV,2022-04-03 23:59:17,5.6667,73.0,82.51,69,8,2.46
466,Hovd,MN,2022-04-03 23:59:52,48.0056,91.6419,37.78,34,46,8.01
467,Tocopilla,CL,2022-04-03 23:59:52,-22.092,-70.1979,68.61,69,19,9.1
468,Ngunguru,NZ,2022-04-03 23:59:52,-35.6167,174.5,69.55,75,8,6.78
469,Santa Vitoria,BR,2022-04-03 23:59:53,-18.8386,-50.1214,75.27,70,5,3.31
470,Muisne,EC,2022-04-03 23:59:54,0.6,-80.0333,77.13,87,90,5.95
471,Bystrice Nad Pernstejnem,CZ,2022-04-03 23:59:54,49.5229,16.2615,27.45,63,30,5.08
472,Harper,LR,2022-04-03 23:59:54,4.375,-7.7169,80.24,83,100,9.53
473,Namibe,AO,2022-04-03 23:59:55,-15.1961,12.1522,70.81,78,100,4.34
474,Belmonte,BR,2022-04-03 23:57:29,-15.8631,-38.8828,77.34,82,7,7.58
475,Tshela,CD,2022-04-03 23:59:56,-4.9833,12.9333,72.63,99,75,1.1
476,Mount Isa,AU,2022-04-03 23:59:56,-20.7333,139.5,82.17,15,67,13.8
477,Faya,SA,2022-04-03 23:59:57,18.3851,42.4509,60.91,35,95,0.98
478,Forbes,AU,2022-04-03 23:59:57,-33.3833,148.0167,73.92,35,65,2.66
479,Qaqortoq,GL,2022-04-03 23:59:58,60.7167,-46.0333,33.01,86,84,1.43
480,Raga,SS,2022-04-03 23:59:58,8.4596,25.678,77.76,54,42,4.07
481,Guerrero Negro,MX,2022-04-03 23:59:58,27.9769,-114.0611,63.9,56,11,16.04
482,Artyom,AZ,2022-04-03 23:59:59,40.4723,50.333,71.74,60,95,16.96
483,Beatrice,US,2022-04-03 23:56:13,40.2681,-96.747,62.19,54,75,3.44
484,Deputatskiy,RU,2022-04-03 23:57:50,69.3,139.9,-5.22,94,74,2.39
485,Covington,US,2022-04-04 00:00:00,39.0837,-84.5086,54.48,49,8,2.44
486,Novochernorechenskiy,RU,2022-04-04 00:00:01,56.2669,91.0828,20.46,85,100,5.17
487,Nemuro,JP,2022-04-04 00:00:01,43.3236,145.575,39.27,78,0,16.04
488,Eenhana,NA,2022-04-04 00:00:03,-17.4667,16.3333,64.89,93,94,6.04
489,Usakos,NA,2022-04-04 00:00:05,-22.0,15.6,65.16,38,0,3.67
490,Winsford,GB,2022-04-04 00:00:06,53.1833,-2.5167,46.69,86,100,5.99
491,Benghazi,LY,2022-04-04 00:00:09,32.1167,20.0667,66.58,53,0,14.88
492,Collie,AU,2022-04-04 00:00:11,-33.3667,116.15,61.05,78,98,9.86
493,Jinotega,NI,2022-04-04 00:00:13,13.0917,-86.0018,77.07,36,80,7.85
494,Auki,SB,2022-04-04 00:00:20,-8.7676,160.7034,78.37,88,100,5.53
495,Necochea,AR,2022-04-04 00:00:16,-38.5473,-58.7368,50.59,57,47,10.67
496,Bathsheba,BB,2022-04-04 00:00:23,13.2167,-59.5167,77.74,75,19,17.0
497,Tupelo,US,2022-04-04 00:00:26,34.2576,-88.7034,67.82,59,4,4.16
498,Asifabad,IN,2022-04-04 00:00:28,19.3667,79.2833,82.74,30,68,4.61
499,Jining,CN,2022-04-04 00:00:30,35.405,116.5814,52.3,64,57,12.93
500,Santiago Do Cacem,PT,2022-04-04 00:00:31,38.0169,-8.6948,51.04,43,93,13.09
501,Wyszkow,PL,2022-04-04 00:00:32,52.5928,21.4584,35.15,88,81,7.96
502,Melbu,NO,2022-04-04 00:00:32,68.5044,14.8297,26.42,54,76,12.66
503,Nijar,ES,2022-04-04 00:00:33,36.9665,-2.206,49.66,43,40,18.41
504,Lasa,IT,2022-04-03 23:57:32,46.6166,10.7002,36.7,96,99,0.96
505,Bida,NG,2022-04-04 00:00:35,9.0833,6.0167,85.55,50,98,8.63
506,Miranda,CO,2022-04-04 00:00:29,3.2499,-76.2281,68.86,94,97,4.7
507,Xuddur,SO,2022-04-04 00:01:35,4.1213,43.8894,75.9,77,13,11.88
508,Batagay-Alyta,RU,2022-04-04 00:01:36,67.8006,130.4114,2.12,92,98,1.52
509,Te Anau,NZ,2022-04-03 23:58:16,-45.4167,167.7167,65.1,35,27,1.03
510,Hervey Bay,AU,2022-04-04 00:01:37,-25.2986,152.8535,80.02,70,2,7.0
511,Liverpool,GB,2022-04-04 00:00:01,53.4106,-2.9779,46.78,86,75,14.97
512,Scottsbluff,US,2022-04-03 23:59:02,41.8666,-103.6672,56.28,15,30,10.0
513,Ziguinchor,SN,2022-04-04 00:01:38,12.5833,-16.2719,71.83,65,75,10.67
514,Ulaanbaatar,MN,2022-04-04 00:01:38,47.9077,106.8832,36.39,44,72,3.8
515,Catamarca,AR,2022-04-04 00:01:39,-28.4696,-65.7852,65.59,55,0,2.66
516,Ponta Delgada,PT,2022-04-04 00:01:39,37.7333,-25.6667,57.92,72,75,10.36
517,Beloostrov,RU,2022-04-04 00:01:39,60.1512,30.0015,28.9,93,51,5.82
518,Bud,US,2022-04-04 00:01:40,39.447,-86.1758,55.42,41,19,3.83
519,Victor Harbor,AU,2022-04-04 00:01:40,-35.5667,138.6167,63.91,68,17,3.31
520,Bairiki,KI,2022-04-03 23:58:47,1.3292,172.9752,86.0,70,20,8.05
521,Athabasca,CA,2022-04-03 23:59:42,54.7169,-113.2854,46.81,70,75,12.12
522,Bonavista,CA,2022-04-04 00:01:41,48.6499,-53.1147,35.35,85,96,17.92
523,Westport,US,2022-04-04 00:01:28,41.1415,-73.3579,43.9,94,100,1.99
524,Kemijarvi,FI,2022-04-04 00:01:42,66.7131,27.4306,12.58,99,92,2.17
525,Suifenhe,CN,2022-04-04 00:01:42,44.4,131.1667,49.14,33,0,11.45
526,Fare,PF,2022-04-04 00:01:43,-16.7,-151.0167,82.18,71,62,12.03
527,Kibala,TD,2022-04-04 00:01:43,9.1104,18.3463,83.34,50,45,7.34
528,Port Lincoln,AU,2022-04-03 23:59:25,-34.7333,135.8667,64.92,66,13,5.46
529,Lata,PT,2022-04-04 00:01:44,40.1629,-8.3327,45.91,51,7,8.72
530,Vanimo,PG,2022-04-04 00:01:44,-2.6741,141.3028,84.2,69,98,1.74
531,Goma,CD,2022-04-03 23:57:37,-1.6792,29.2228,61.11,91,22,3.02
532,Batemans Bay,AU,2022-04-04 00:01:45,-35.7167,150.1833,65.1,65,100,4.0
533,Brae,GB,2022-04-04 00:01:45,60.3964,-1.353,46.53,96,100,20.2
534,Erice,IT,2022-04-04 00:01:46,38.037,12.5865,45.07,67,100,6.31
535,Billings,US,2022-04-03 23:57:11,45.7833,-108.5007,57.29,19,45,5.01
536,Christchurch,NZ,2022-04-04 00:01:42,-43.5333,172.6333,65.95,72,75,9.22
537,Yar-Sale,RU,2022-04-04 00:01:47,66.8333,70.8333,14.13,89,100,17.47
538,Rocha,UY,2022-04-04 00:01:47,-34.4833,-54.3333,63.05,93,66,5.66
539,Kerema,PG,2022-04-04 00:01:48,-7.9631,145.7785,82.65,69,73,3.6
540,Tigil,RU,2022-04-04 00:01:48,57.8,158.6667,24.22,84,97,9.15
541,Rondonopolis,BR,2022-04-04 00:01:48,-16.4708,-54.6356,75.78,83,4,1.7
542,Anadyr,RU,2022-04-04 00:01:49,64.75,177.4833,0.1,70,0,15.66
543,Caluquembe,AO,2022-04-04 00:01:50,-13.7833,14.6833,57.83,98,87,2.46
544,Colwyn Bay,GB,2022-04-04 00:01:50,53.2948,-3.7267,46.9,91,100,17.22
545,Alberton,CA,2022-04-04 00:00:29,46.8168,-64.0654,34.7,68,89,4.9
546,Meulaboh,ID,2022-04-04 00:01:45,4.1363,96.1285,74.37,85,100,3.24
547,Anchorage,US,2022-04-04 00:01:51,61.2181,-149.9003,41.63,46,98,5.01
548,Maracaibo,VE,2022-04-04 00:01:31,10.6317,-71.6406,81.95,72,85,13.0
549,Miri,MY,2022-04-04 00:00:20,4.4148,114.0089,79.27,82,66,3.83
550,Areka,ET,2022-04-04 00:00:30,7.0667,37.7,65.26,54,98,2.91
551,Solnechnyy,RU,2022-04-04 00:01:52,50.7214,136.6319,40.39,78,100,9.6
552,Kyra,RU,2022-04-04 00:01:52,49.5776,111.9753,33.04,64,92,4.07
553,Nantucket,US,2022-04-03 23:57:11,41.2835,-70.0995,42.91,87,100,9.22
554,Asau,RO,2022-04-04 00:01:53,46.4333,26.4,32.92,95,100,2.44
555,Hami,CN,2022-04-04 00:02:44,42.8,93.45,50.83,29,0,7.02
556,Kinsale,IE,2022-04-04 00:02:54,51.7075,-8.5306,49.23,93,75,10.36
557,Southbridge,US,2022-04-04 00:02:55,42.0751,-72.0334,43.93,92,100,1.01
558,Ketchikan,US,2022-04-04 00:02:55,55.3422,-131.6461,44.58,94,100,8.5
559,Sohag,EG,2022-04-04 00:02:56,26.557,31.6948,78.64,13,80,6.6
560,Gallup,US,2022-04-04 00:02:56,35.5281,-108.7426,64.24,19,0,10.36
